"FullDate","DayOfYr","Month","Day","Quarter","Years"
"2014-09-16 07:00:00","2014-09-16","9","16","3","2014"
"2014-09-16 08:00:00","2014-09-16","9","16","3","2014"
"2014-09-16 09:00:00","2014-09-16","9","16","3","2014"
"2014-09-16 10:00:00","2014-09-16","9","16","3","2014"
"2014-09-16 11:00:00","2014-09-16","9","16","3","2014"
"2014-09-16 12:00:00","2014-09-16","9","16","3","2014"
"2014-09-16 13:00:00","2014-09-16","9","16","3","2014"
"2014-09-17 05:00:00","2014-09-17","9","17","3","2014"
"2014-09-17 09:00:00","2014-09-17","9","17","3","2014"
"2014-09-17 10:00:00","2014-09-17","9","17","3","2014"
"2014-09-17 11:00:00","2014-09-17","9","17","3","2014"
"2014-09-18 05:00:00","2014-09-18","9","18","3","2014"
"2014-09-18 06:00:00","2014-09-18","9","18","3","2014"
"2014-09-18 07:00:00","2014-09-18","9","18","3","2014"
"2014-09-18 08:00:00","2014-09-18","9","18","3","2014"
"2014-09-18 09:00:00","2014-09-18","9","18","3","2014"
"2014-09-18 10:00:00","2014-09-18","9","18","3","2014"
"2014-09-18 11:00:00","2014-09-18","9","18","3","2014"
"2014-09-18 13:00:00","2014-09-18","9","18","3","2014"
"2014-09-19 05:00:00","2014-09-19","9","19","3","2014"
"2014-09-19 06:00:00","2014-09-19","9","19","3","2014"
"2014-09-19 07:00:00","2014-09-19","9","19","3","2014"
"2014-09-19 08:00:00","2014-09-19","9","19","3","2014"
"2014-09-19 09:00:00","2014-09-19","9","19","3","2014"
"2014-09-19 10:00:00","2014-09-19","9","19","3","2014"
"2014-09-19 11:00:00","2014-09-19","9","19","3","2014"
"2014-09-19 12:00:00","2014-09-19","9","19","3","2014"
"2014-09-19 13:00:00","2014-09-19","9","19","3","2014"
"2014-09-20 05:00:00","2014-09-20","9","20","3","2014"
"2014-09-20 06:00:00","2014-09-20","9","20","3","2014"
"2014-09-20 07:00:00","2014-09-20","9","20","3","2014"
"2014-09-20 08:00:00","2014-09-20","9","20","3","2014"
"2014-09-20 09:00:00","2014-09-20","9","20","3","2014"
"2014-09-20 10:00:00","2014-09-20","9","20","3","2014"
"2014-09-20 11:00:00","2014-09-20","9","20","3","2014"
"2014-09-20 12:00:00","2014-09-20","9","20","3","2014"
"2014-09-20 13:00:00","2014-09-20","9","20","3","2014"
"2014-09-21 05:00:00","2014-09-21","9","21","3","2014"
"2014-09-21 06:00:00","2014-09-21","9","21","3","2014"
"2014-09-21 07:00:00","2014-09-21","9","21","3","2014"
"2014-09-21 08:00:00","2014-09-21","9","21","3","2014"
"2014-09-21 09:00:00","2014-09-21","9","21","3","2014"
"2014-09-21 10:00:00","2014-09-21","9","21","3","2014"
"2014-09-21 12:00:00","2014-09-21","9","21","3","2014"
"2014-09-22 05:00:00","2014-09-22","9","22","3","2014"
"2014-09-22 06:00:00","2014-09-22","9","22","3","2014"
"2014-09-22 07:00:00","2014-09-22","9","22","3","2014"
"2014-09-22 08:00:00","2014-09-22","9","22","3","2014"
"2014-09-22 09:00:00","2014-09-22","9","22","3","2014"
"2014-09-22 10:00:00","2014-09-22","9","22","3","2014"
"2014-09-22 11:00:00","2014-09-22","9","22","3","2014"
"2014-09-22 12:00:00","2014-09-22","9","22","3","2014"
"2014-09-22 13:00:00","2014-09-22","9","22","3","2014"
"2014-09-23 07:00:00","2014-09-23","9","23","3","2014"
"2014-09-23 09:00:00","2014-09-23","9","23","3","2014"
"2014-09-23 12:00:00","2014-09-23","9","23","3","2014"
"2014-09-23 13:00:00","2014-09-23","9","23","3","2014"
"2014-09-24 05:00:00","2014-09-24","9","24","3","2014"
"2014-09-24 06:00:00","2014-09-24","9","24","3","2014"
"2014-09-24 07:00:00","2014-09-24","9","24","3","2014"
"2014-09-24 08:00:00","2014-09-24","9","24","3","2014"
"2014-09-24 09:00:00","2014-09-24","9","24","3","2014"
"2014-09-24 10:00:00","2014-09-24","9","24","3","2014"
"2014-09-24 11:00:00","2014-09-24","9","24","3","2014"
"2014-09-24 12:00:00","2014-09-24","9","24","3","2014"
"2014-09-24 13:00:00","2014-09-24","9","24","3","2014"
"2014-09-25 06:00:00","2014-09-25","9","25","3","2014"
"2014-09-25 07:00:00","2014-09-25","9","25","3","2014"
"2014-09-25 09:00:00","2014-09-25","9","25","3","2014"
"2014-09-25 12:00:00","2014-09-25","9","25","3","2014"
"2014-09-25 13:00:00","2014-09-25","9","25","3","2014"
"2014-09-26 06:00:00","2014-09-26","9","26","3","2014"
"2014-09-27 05:00:00","2014-09-27","9","27","3","2014"
"2014-09-27 06:00:00","2014-09-27","9","27","3","2014"
"2014-09-27 07:00:00","2014-09-27","9","27","3","2014"
"2014-09-27 08:00:00","2014-09-27","9","27","3","2014"
"2014-09-27 09:00:00","2014-09-27","9","27","3","2014"
"2014-09-27 10:00:00","2014-09-27","9","27","3","2014"
"2014-09-27 11:00:00","2014-09-27","9","27","3","2014"
"2014-09-27 12:00:00","2014-09-27","9","27","3","2014"
"2014-09-27 13:00:00","2014-09-27","9","27","3","2014"
"2014-09-28 11:00:00","2014-09-28","9","28","3","2014"
"2014-09-29 05:00:00","2014-09-29","9","29","3","2014"
"2014-09-29 06:00:00","2014-09-29","9","29","3","2014"
"2014-09-29 07:00:00","2014-09-29","9","29","3","2014"
"2014-09-29 08:00:00","2014-09-29","9","29","3","2014"
"2014-09-29 09:00:00","2014-09-29","9","29","3","2014"
"2014-09-29 10:00:00","2014-09-29","9","29","3","2014"
"2014-09-29 11:00:00","2014-09-29","9","29","3","2014"
"2014-09-29 12:00:00","2014-09-29","9","29","3","2014"
"2014-09-29 13:00:00","2014-09-29","9","29","3","2014"
"2014-09-30 05:00:00","2014-09-30","9","30","3","2014"
"2014-09-30 06:00:00","2014-09-30","9","30","3","2014"
"2014-09-30 07:00:00","2014-09-30","9","30","3","2014"
"2014-09-30 08:00:00","2014-09-30","9","30","3","2014"
"2014-09-30 09:00:00","2014-09-30","9","30","3","2014"
"2014-09-30 10:00:00","2014-09-30","9","30","3","2014"
"2014-09-30 11:00:00","2014-09-30","9","30","3","2014"
"2014-09-30 12:00:00","2014-09-30","9","30","3","2014"
"2014-09-30 13:00:00","2014-09-30","9","30","3","2014"
"2014-10-01 06:00:00","2014-10-01","10","1","4","2014"
"2014-10-01 09:00:00","2014-10-01","10","1","4","2014"
"2014-10-01 11:00:00","2014-10-01","10","1","4","2014"
"2014-10-01 13:00:00","2014-10-01","10","1","4","2014"
"2014-10-02 12:00:00","2014-10-02","10","2","4","2014"
"2014-10-03 05:00:00","2014-10-03","10","3","4","2014"
"2014-10-04 09:00:00","2014-10-04","10","4","4","2014"
"2014-10-05 05:00:00","2014-10-05","10","5","4","2014"
"2014-10-05 06:00:00","2014-10-05","10","5","4","2014"
"2014-10-05 07:00:00","2014-10-05","10","5","4","2014"
"2014-10-05 08:00:00","2014-10-05","10","5","4","2014"
"2014-10-05 09:00:00","2014-10-05","10","5","4","2014"
"2014-10-05 10:00:00","2014-10-05","10","5","4","2014"
"2014-10-05 11:00:00","2014-10-05","10","5","4","2014"
"2014-10-05 12:00:00","2014-10-05","10","5","4","2014"
"2014-10-06 06:00:00","2014-10-06","10","6","4","2014"
"2014-10-06 08:00:00","2014-10-06","10","6","4","2014"
"2014-10-06 10:00:00","2014-10-06","10","6","4","2014"
"2014-10-07 05:00:00","2014-10-07","10","7","4","2014"
"2014-10-07 06:00:00","2014-10-07","10","7","4","2014"
"2014-10-07 07:00:00","2014-10-07","10","7","4","2014"
"2014-10-07 08:00:00","2014-10-07","10","7","4","2014"
"2014-10-07 09:00:00","2014-10-07","10","7","4","2014"
"2014-10-07 10:00:00","2014-10-07","10","7","4","2014"
"2014-10-07 11:00:00","2014-10-07","10","7","4","2014"
"2014-10-07 12:00:00","2014-10-07","10","7","4","2014"
"2014-10-07 13:00:00","2014-10-07","10","7","4","2014"
"2014-10-08 13:00:00","2014-10-08","10","8","4","2014"
"2014-10-09 05:00:00","2014-10-09","10","9","4","2014"
"2014-10-09 06:00:00","2014-10-09","10","9","4","2014"
"2014-10-09 07:00:00","2014-10-09","10","9","4","2014"
"2014-10-09 08:00:00","2014-10-09","10","9","4","2014"
"2014-10-09 09:00:00","2014-10-09","10","9","4","2014"
"2014-10-09 10:00:00","2014-10-09","10","9","4","2014"
"2014-10-09 11:00:00","2014-10-09","10","9","4","2014"
"2014-10-09 12:00:00","2014-10-09","10","9","4","2014"
"2014-10-09 13:00:00","2014-10-09","10","9","4","2014"
"2014-10-10 05:00:00","2014-10-10","10","10","4","2014"
"2014-10-10 06:00:00","2014-10-10","10","10","4","2014"
"2014-10-10 07:00:00","2014-10-10","10","10","4","2014"
"2014-10-10 08:00:00","2014-10-10","10","10","4","2014"
"2014-10-10 09:00:00","2014-10-10","10","10","4","2014"
"2014-10-10 10:00:00","2014-10-10","10","10","4","2014"
"2014-10-10 11:00:00","2014-10-10","10","10","4","2014"
"2014-10-10 12:00:00","2014-10-10","10","10","4","2014"
"2014-10-10 13:00:00","2014-10-10","10","10","4","2014"
"2014-10-11 05:00:00","2014-10-11","10","11","4","2014"
"2014-10-11 06:00:00","2014-10-11","10","11","4","2014"
"2014-10-11 07:00:00","2014-10-11","10","11","4","2014"
"2014-10-11 08:00:00","2014-10-11","10","11","4","2014"
"2014-10-11 09:00:00","2014-10-11","10","11","4","2014"
"2014-10-11 10:00:00","2014-10-11","10","11","4","2014"
"2014-10-11 11:00:00","2014-10-11","10","11","4","2014"
"2014-10-12 05:00:00","2014-10-12","10","12","4","2014"
"2014-10-12 06:00:00","2014-10-12","10","12","4","2014"
"2014-10-12 07:00:00","2014-10-12","10","12","4","2014"
"2014-10-12 08:00:00","2014-10-12","10","12","4","2014"
"2014-10-12 09:00:00","2014-10-12","10","12","4","2014"
"2014-10-12 10:00:00","2014-10-12","10","12","4","2014"
"2014-10-12 11:00:00","2014-10-12","10","12","4","2014"
"2014-10-12 12:00:00","2014-10-12","10","12","4","2014"
"2014-10-12 13:00:00","2014-10-12","10","12","4","2014"
"2014-10-13 05:00:00","2014-10-13","10","13","4","2014"
"2014-10-13 08:00:00","2014-10-13","10","13","4","2014"
"2014-10-13 09:00:00","2014-10-13","10","13","4","2014"
"2014-10-13 10:00:00","2014-10-13","10","13","4","2014"
"2014-10-13 11:00:00","2014-10-13","10","13","4","2014"
"2014-10-13 12:00:00","2014-10-13","10","13","4","2014"
"2014-10-14 05:00:00","2014-10-14","10","14","4","2014"
"2014-10-14 06:00:00","2014-10-14","10","14","4","2014"
"2014-10-14 07:00:00","2014-10-14","10","14","4","2014"
"2014-10-14 08:00:00","2014-10-14","10","14","4","2014"
"2014-10-14 09:00:00","2014-10-14","10","14","4","2014"
"2014-10-14 10:00:00","2014-10-14","10","14","4","2014"
"2014-10-14 11:00:00","2014-10-14","10","14","4","2014"
"2014-10-14 12:00:00","2014-10-14","10","14","4","2014"
"2014-10-14 13:00:00","2014-10-14","10","14","4","2014"
"2014-10-15 06:00:00","2014-10-15","10","15","4","2014"
"2014-10-15 09:00:00","2014-10-15","10","15","4","2014"
"2014-10-15 11:00:00","2014-10-15","10","15","4","2014"
"2014-10-16 05:00:00","2014-10-16","10","16","4","2014"
"2014-10-16 06:00:00","2014-10-16","10","16","4","2014"
"2014-10-16 07:00:00","2014-10-16","10","16","4","2014"
"2014-10-16 08:00:00","2014-10-16","10","16","4","2014"
"2014-10-16 09:00:00","2014-10-16","10","16","4","2014"
"2014-10-16 10:00:00","2014-10-16","10","16","4","2014"
"2014-10-16 11:00:00","2014-10-16","10","16","4","2014"
"2014-10-16 12:00:00","2014-10-16","10","16","4","2014"
"2014-10-16 13:00:00","2014-10-16","10","16","4","2014"
"2014-10-17 05:00:00","2014-10-17","10","17","4","2014"
"2014-10-17 07:00:00","2014-10-17","10","17","4","2014"
"2014-10-17 08:00:00","2014-10-17","10","17","4","2014"
"2014-10-17 09:00:00","2014-10-17","10","17","4","2014"
"2014-10-17 10:00:00","2014-10-17","10","17","4","2014"
"2014-10-17 11:00:00","2014-10-17","10","17","4","2014"
"2014-10-17 12:00:00","2014-10-17","10","17","4","2014"
"2014-10-17 13:00:00","2014-10-17","10","17","4","2014"
"2014-10-18 05:00:00","2014-10-18","10","18","4","2014"
"2014-10-18 06:00:00","2014-10-18","10","18","4","2014"
"2014-10-18 07:00:00","2014-10-18","10","18","4","2014"
"2014-10-18 08:00:00","2014-10-18","10","18","4","2014"
"2014-10-18 09:00:00","2014-10-18","10","18","4","2014"
"2014-10-18 10:00:00","2014-10-18","10","18","4","2014"
"2014-10-18 11:00:00","2014-10-18","10","18","4","2014"
"2014-10-18 12:00:00","2014-10-18","10","18","4","2014"
"2014-10-18 13:00:00","2014-10-18","10","18","4","2014"
"2014-10-19 05:00:00","2014-10-19","10","19","4","2014"
"2014-10-19 06:00:00","2014-10-19","10","19","4","2014"
"2014-10-19 07:00:00","2014-10-19","10","19","4","2014"
"2014-10-19 08:00:00","2014-10-19","10","19","4","2014"
"2014-10-19 09:00:00","2014-10-19","10","19","4","2014"
"2014-10-19 10:00:00","2014-10-19","10","19","4","2014"
"2014-10-19 11:00:00","2014-10-19","10","19","4","2014"
"2014-10-19 12:00:00","2014-10-19","10","19","4","2014"
"2014-10-19 13:00:00","2014-10-19","10","19","4","2014"
"2014-10-20 05:00:00","2014-10-20","10","20","4","2014"
"2014-10-20 06:00:00","2014-10-20","10","20","4","2014"
"2014-10-20 07:00:00","2014-10-20","10","20","4","2014"
"2014-10-20 09:00:00","2014-10-20","10","20","4","2014"
"2014-10-20 10:00:00","2014-10-20","10","20","4","2014"
"2014-10-20 11:00:00","2014-10-20","10","20","4","2014"
"2014-10-20 12:00:00","2014-10-20","10","20","4","2014"
"2014-10-20 13:00:00","2014-10-20","10","20","4","2014"
"2014-10-21 08:00:00","2014-10-21","10","21","4","2014"
"2014-10-22 05:00:00","2014-10-22","10","22","4","2014"
"2014-10-22 06:00:00","2014-10-22","10","22","4","2014"
"2014-10-22 07:00:00","2014-10-22","10","22","4","2014"
"2014-10-22 08:00:00","2014-10-22","10","22","4","2014"
"2014-10-22 09:00:00","2014-10-22","10","22","4","2014"
"2014-10-22 11:00:00","2014-10-22","10","22","4","2014"
"2014-10-22 12:00:00","2014-10-22","10","22","4","2014"
"2014-10-22 13:00:00","2014-10-22","10","22","4","2014"
"2014-10-23 05:00:00","2014-10-23","10","23","4","2014"
"2014-10-23 06:00:00","2014-10-23","10","23","4","2014"
"2014-10-23 07:00:00","2014-10-23","10","23","4","2014"
"2014-10-23 08:00:00","2014-10-23","10","23","4","2014"
"2014-10-23 09:00:00","2014-10-23","10","23","4","2014"
"2014-10-23 10:00:00","2014-10-23","10","23","4","2014"
"2014-10-23 11:00:00","2014-10-23","10","23","4","2014"
"2014-10-23 13:00:00","2014-10-23","10","23","4","2014"
"2014-10-24 05:00:00","2014-10-24","10","24","4","2014"
"2014-10-24 10:00:00","2014-10-24","10","24","4","2014"
"2014-10-24 12:00:00","2014-10-24","10","24","4","2014"
"2014-10-25 11:00:00","2014-10-25","10","25","4","2014"
"2014-10-26 05:00:00","2014-10-26","10","26","4","2014"
"2014-10-26 06:00:00","2014-10-26","10","26","4","2014"
"2014-10-26 07:00:00","2014-10-26","10","26","4","2014"
"2014-10-26 08:00:00","2014-10-26","10","26","4","2014"
"2014-10-26 09:00:00","2014-10-26","10","26","4","2014"
"2014-10-26 10:00:00","2014-10-26","10","26","4","2014"
"2014-10-26 11:00:00","2014-10-26","10","26","4","2014"
"2014-10-26 12:00:00","2014-10-26","10","26","4","2014"
"2014-10-26 13:00:00","2014-10-26","10","26","4","2014"
"2014-10-27 05:00:00","2014-10-27","10","27","4","2014"
"2014-10-27 06:00:00","2014-10-27","10","27","4","2014"
"2014-10-27 07:00:00","2014-10-27","10","27","4","2014"
"2014-10-27 08:00:00","2014-10-27","10","27","4","2014"
"2014-10-27 09:00:00","2014-10-27","10","27","4","2014"
"2014-10-27 10:00:00","2014-10-27","10","27","4","2014"
"2014-10-27 11:00:00","2014-10-27","10","27","4","2014"
"2014-10-27 12:00:00","2014-10-27","10","27","4","2014"
"2014-10-27 13:00:00","2014-10-27","10","27","4","2014"
"2014-10-28 05:00:00","2014-10-28","10","28","4","2014"
"2014-10-28 06:00:00","2014-10-28","10","28","4","2014"
"2014-10-28 07:00:00","2014-10-28","10","28","4","2014"
"2014-10-28 08:00:00","2014-10-28","10","28","4","2014"
"2014-10-28 09:00:00","2014-10-28","10","28","4","2014"
"2014-10-28 10:00:00","2014-10-28","10","28","4","2014"
"2014-10-28 11:00:00","2014-10-28","10","28","4","2014"
"2014-10-28 12:00:00","2014-10-28","10","28","4","2014"
"2014-10-28 13:00:00","2014-10-28","10","28","4","2014"
"2014-10-29 05:00:00","2014-10-29","10","29","4","2014"
"2014-10-29 06:00:00","2014-10-29","10","29","4","2014"
"2014-10-29 07:00:00","2014-10-29","10","29","4","2014"
"2014-10-29 08:00:00","2014-10-29","10","29","4","2014"
"2014-10-29 09:00:00","2014-10-29","10","29","4","2014"
"2014-10-29 10:00:00","2014-10-29","10","29","4","2014"
"2014-10-29 11:00:00","2014-10-29","10","29","4","2014"
"2014-10-29 12:00:00","2014-10-29","10","29","4","2014"
"2014-10-29 13:00:00","2014-10-29","10","29","4","2014"
"2014-10-30 05:00:00","2014-10-30","10","30","4","2014"
"2014-10-30 06:00:00","2014-10-30","10","30","4","2014"
"2014-10-30 08:00:00","2014-10-30","10","30","4","2014"
"2014-10-30 09:00:00","2014-10-30","10","30","4","2014"
"2014-10-30 10:00:00","2014-10-30","10","30","4","2014"
"2014-10-30 13:00:00","2014-10-30","10","30","4","2014"
"2014-10-31 05:00:00","2014-10-31","10","31","4","2014"
"2014-10-31 06:00:00","2014-10-31","10","31","4","2014"
"2014-10-31 07:00:00","2014-10-31","10","31","4","2014"
"2014-10-31 08:00:00","2014-10-31","10","31","4","2014"
"2014-10-31 09:00:00","2014-10-31","10","31","4","2014"
"2014-10-31 10:00:00","2014-10-31","10","31","4","2014"
"2014-10-31 11:00:00","2014-10-31","10","31","4","2014"
"2014-10-31 12:00:00","2014-10-31","10","31","4","2014"
"2014-10-31 13:00:00","2014-10-31","10","31","4","2014"
"2014-11-01 07:00:00","2014-11-01","11","1","4","2014"
"2014-11-01 09:00:00","2014-11-01","11","1","4","2014"
"2014-11-01 11:00:00","2014-11-01","11","1","4","2014"
"2014-11-02 05:00:00","2014-11-02","11","2","4","2014"
"2014-11-02 06:00:00","2014-11-02","11","2","4","2014"
"2014-11-02 07:00:00","2014-11-02","11","2","4","2014"
"2014-11-02 08:00:00","2014-11-02","11","2","4","2014"
"2014-11-02 09:00:00","2014-11-02","11","2","4","2014"
"2014-11-02 10:00:00","2014-11-02","11","2","4","2014"
"2014-11-02 11:00:00","2014-11-02","11","2","4","2014"
"2014-11-02 13:00:00","2014-11-02","11","2","4","2014"
"2014-11-03 05:00:00","2014-11-03","11","3","4","2014"
"2014-11-03 06:00:00","2014-11-03","11","3","4","2014"
"2014-11-03 07:00:00","2014-11-03","11","3","4","2014"
"2014-11-03 09:00:00","2014-11-03","11","3","4","2014"
"2014-11-03 10:00:00","2014-11-03","11","3","4","2014"
"2014-11-03 12:00:00","2014-11-03","11","3","4","2014"
"2014-11-03 13:00:00","2014-11-03","11","3","4","2014"
"2014-11-04 05:00:00","2014-11-04","11","4","4","2014"
"2014-11-04 06:00:00","2014-11-04","11","4","4","2014"
"2014-11-04 07:00:00","2014-11-04","11","4","4","2014"
"2014-11-04 08:00:00","2014-11-04","11","4","4","2014"
"2014-11-04 10:00:00","2014-11-04","11","4","4","2014"
"2014-11-04 12:00:00","2014-11-04","11","4","4","2014"
"2014-11-04 13:00:00","2014-11-04","11","4","4","2014"
"2014-11-05 08:00:00","2014-11-05","11","5","4","2014"
"2014-11-05 10:00:00","2014-11-05","11","5","4","2014"
"2014-11-06 05:00:00","2014-11-06","11","6","4","2014"
"2014-11-06 06:00:00","2014-11-06","11","6","4","2014"
"2014-11-06 07:00:00","2014-11-06","11","6","4","2014"
"2014-11-06 09:00:00","2014-11-06","11","6","4","2014"
"2014-11-06 10:00:00","2014-11-06","11","6","4","2014"
"2014-11-06 11:00:00","2014-11-06","11","6","4","2014"
"2014-11-06 12:00:00","2014-11-06","11","6","4","2014"
"2014-11-06 13:00:00","2014-11-06","11","6","4","2014"
"2014-11-07 05:00:00","2014-11-07","11","7","4","2014"
"2014-11-07 07:00:00","2014-11-07","11","7","4","2014"
"2014-11-07 08:00:00","2014-11-07","11","7","4","2014"
"2014-11-07 09:00:00","2014-11-07","11","7","4","2014"
"2014-11-07 10:00:00","2014-11-07","11","7","4","2014"
"2014-11-07 11:00:00","2014-11-07","11","7","4","2014"
"2014-11-07 12:00:00","2014-11-07","11","7","4","2014"
"2014-11-07 13:00:00","2014-11-07","11","7","4","2014"
"2014-11-08 06:00:00","2014-11-08","11","8","4","2014"
"2014-11-08 08:00:00","2014-11-08","11","8","4","2014"
"2014-11-08 09:00:00","2014-11-08","11","8","4","2014"
"2014-11-08 10:00:00","2014-11-08","11","8","4","2014"
"2014-11-08 11:00:00","2014-11-08","11","8","4","2014"
"2014-11-08 12:00:00","2014-11-08","11","8","4","2014"
"2014-11-08 13:00:00","2014-11-08","11","8","4","2014"
"2014-11-09 05:00:00","2014-11-09","11","9","4","2014"
"2014-11-09 06:00:00","2014-11-09","11","9","4","2014"
"2014-11-09 07:00:00","2014-11-09","11","9","4","2014"
"2014-11-09 08:00:00","2014-11-09","11","9","4","2014"
"2014-11-09 09:00:00","2014-11-09","11","9","4","2014"
"2014-11-09 10:00:00","2014-11-09","11","9","4","2014"
"2014-11-09 11:00:00","2014-11-09","11","9","4","2014"
"2014-11-09 12:00:00","2014-11-09","11","9","4","2014"
"2014-11-09 13:00:00","2014-11-09","11","9","4","2014"
"2014-11-10 11:00:00","2014-11-10","11","10","4","2014"
"2014-11-11 13:00:00","2014-11-11","11","11","4","2014"
"2014-11-12 05:00:00","2014-11-12","11","12","4","2014"
"2014-11-12 06:00:00","2014-11-12","11","12","4","2014"
"2014-11-12 07:00:00","2014-11-12","11","12","4","2014"
"2014-11-12 08:00:00","2014-11-12","11","12","4","2014"
"2014-11-12 09:00:00","2014-11-12","11","12","4","2014"
"2014-11-12 10:00:00","2014-11-12","11","12","4","2014"
"2014-11-12 11:00:00","2014-11-12","11","12","4","2014"
"2014-11-12 12:00:00","2014-11-12","11","12","4","2014"
"2014-11-13 05:00:00","2014-11-13","11","13","4","2014"
"2014-11-13 06:00:00","2014-11-13","11","13","4","2014"
"2014-11-13 07:00:00","2014-11-13","11","13","4","2014"
"2014-11-13 08:00:00","2014-11-13","11","13","4","2014"
"2014-11-13 10:00:00","2014-11-13","11","13","4","2014"
"2014-11-13 11:00:00","2014-11-13","11","13","4","2014"
"2014-11-13 13:00:00","2014-11-13","11","13","4","2014"
"2014-11-14 05:00:00","2014-11-14","11","14","4","2014"
"2014-11-14 06:00:00","2014-11-14","11","14","4","2014"
"2014-11-14 07:00:00","2014-11-14","11","14","4","2014"
"2014-11-14 08:00:00","2014-11-14","11","14","4","2014"
"2014-11-14 09:00:00","2014-11-14","11","14","4","2014"
"2014-11-14 10:00:00","2014-11-14","11","14","4","2014"
"2014-11-14 11:00:00","2014-11-14","11","14","4","2014"
"2014-11-14 12:00:00","2014-11-14","11","14","4","2014"
"2014-11-14 13:00:00","2014-11-14","11","14","4","2014"
"2014-11-15 06:00:00","2014-11-15","11","15","4","2014"
"2014-11-15 07:00:00","2014-11-15","11","15","4","2014"
"2014-11-15 09:00:00","2014-11-15","11","15","4","2014"
"2014-11-15 12:00:00","2014-11-15","11","15","4","2014"
"2014-11-15 13:00:00","2014-11-15","11","15","4","2014"
"2014-11-16 13:00:00","2014-11-16","11","16","4","2014"
"2014-11-17 06:00:00","2014-11-17","11","17","4","2014"
"2014-11-17 07:00:00","2014-11-17","11","17","4","2014"
"2014-11-17 08:00:00","2014-11-17","11","17","4","2014"
"2014-11-17 09:00:00","2014-11-17","11","17","4","2014"
"2014-11-17 10:00:00","2014-11-17","11","17","4","2014"
"2014-11-17 11:00:00","2014-11-17","11","17","4","2014"
"2014-11-17 12:00:00","2014-11-17","11","17","4","2014"
"2014-11-17 13:00:00","2014-11-17","11","17","4","2014"
"2014-11-18 05:00:00","2014-11-18","11","18","4","2014"
"2014-11-18 06:00:00","2014-11-18","11","18","4","2014"
"2014-11-18 07:00:00","2014-11-18","11","18","4","2014"
"2014-11-18 08:00:00","2014-11-18","11","18","4","2014"
"2014-11-18 09:00:00","2014-11-18","11","18","4","2014"
"2014-11-18 10:00:00","2014-11-18","11","18","4","2014"
"2014-11-18 12:00:00","2014-11-18","11","18","4","2014"
"2014-11-18 13:00:00","2014-11-18","11","18","4","2014"
"2014-11-19 06:00:00","2014-11-19","11","19","4","2014"
"2014-11-19 07:00:00","2014-11-19","11","19","4","2014"
"2014-11-19 11:00:00","2014-11-19","11","19","4","2014"
"2014-11-19 12:00:00","2014-11-19","11","19","4","2014"
"2014-11-20 05:00:00","2014-11-20","11","20","4","2014"
"2014-11-20 06:00:00","2014-11-20","11","20","4","2014"
"2014-11-20 07:00:00","2014-11-20","11","20","4","2014"
"2014-11-20 08:00:00","2014-11-20","11","20","4","2014"
"2014-11-20 10:00:00","2014-11-20","11","20","4","2014"
"2014-11-20 12:00:00","2014-11-20","11","20","4","2014"
"2014-11-20 13:00:00","2014-11-20","11","20","4","2014"
"2014-11-21 05:00:00","2014-11-21","11","21","4","2014"
"2014-11-21 06:00:00","2014-11-21","11","21","4","2014"
"2014-11-21 07:00:00","2014-11-21","11","21","4","2014"
"2014-11-21 09:00:00","2014-11-21","11","21","4","2014"
"2014-11-21 10:00:00","2014-11-21","11","21","4","2014"
"2014-11-21 12:00:00","2014-11-21","11","21","4","2014"
"2014-11-21 13:00:00","2014-11-21","11","21","4","2014"
"2014-11-22 07:00:00","2014-11-22","11","22","4","2014"
"2014-11-22 12:00:00","2014-11-22","11","22","4","2014"
"2014-11-23 05:00:00","2014-11-23","11","23","4","2014"
"2014-11-23 06:00:00","2014-11-23","11","23","4","2014"
"2014-11-23 07:00:00","2014-11-23","11","23","4","2014"
"2014-11-23 09:00:00","2014-11-23","11","23","4","2014"
"2014-11-23 11:00:00","2014-11-23","11","23","4","2014"
"2014-11-23 12:00:00","2014-11-23","11","23","4","2014"
"2014-11-23 13:00:00","2014-11-23","11","23","4","2014"
"2014-11-24 06:00:00","2014-11-24","11","24","4","2014"
"2014-11-24 08:00:00","2014-11-24","11","24","4","2014"
"2014-11-24 09:00:00","2014-11-24","11","24","4","2014"
"2014-11-24 12:00:00","2014-11-24","11","24","4","2014"
"2014-11-24 13:00:00","2014-11-24","11","24","4","2014"
"2014-11-25 06:00:00","2014-11-25","11","25","4","2014"
"2014-11-25 07:00:00","2014-11-25","11","25","4","2014"
"2014-11-25 08:00:00","2014-11-25","11","25","4","2014"
"2014-11-25 09:00:00","2014-11-25","11","25","4","2014"
"2014-11-25 10:00:00","2014-11-25","11","25","4","2014"
"2014-11-25 11:00:00","2014-11-25","11","25","4","2014"
"2014-11-25 12:00:00","2014-11-25","11","25","4","2014"
"2014-11-25 13:00:00","2014-11-25","11","25","4","2014"
"2014-11-26 05:00:00","2014-11-26","11","26","4","2014"
"2014-11-26 06:00:00","2014-11-26","11","26","4","2014"
"2014-11-26 07:00:00","2014-11-26","11","26","4","2014"
"2014-11-26 08:00:00","2014-11-26","11","26","4","2014"
"2014-11-26 09:00:00","2014-11-26","11","26","4","2014"
"2014-11-26 10:00:00","2014-11-26","11","26","4","2014"
"2014-11-26 11:00:00","2014-11-26","11","26","4","2014"
"2014-11-26 12:00:00","2014-11-26","11","26","4","2014"
